loss,accuracy,val_loss,val_accuracy,epoch,run,trial
0.23230065405368805,0.9054774641990662,0.1715196967124939,0.9415137767791748,1,1,1
0.14945052564144135,0.942939043045044,0.17838852107524872,0.9472476840019226,2,1,1
0.11667775362730026,0.9571486115455627,0.2142677903175354,0.9346330165863037,3,1,1
0.09291374683380127,0.9658049941062927,0.19843345880508423,0.9415137767791748,4,1,1
0.07759761065244675,0.9723529815673828,0.21413837373256683,0.9449541568756104,5,1,1
0.06570315361022949,0.976154088973999,0.2101963609457016,0.9415137767791748,6,1,1
0.056002188473939896,0.980163037776947,0.24059276282787323,0.9472476840019226,7,1,1
0.04597516730427742,0.9834592938423157,0.2550012171268463,0.9403669834136963,8,1,1
0.04182992875576019,0.984810471534729,0.2534168064594269,0.9403669834136963,9,1,1
0.036278657615184784,0.9871712923049927,0.25317689776420593,0.9438073635101318,10,1,1
0.03219502046704292,0.9884185194969177,0.25925278663635254,0.9403669834136963,11,1,1
0.027455683797597885,0.9898884892463684,0.2576758563518524,0.9426605701446533,12,1,1
0.026549791917204857,0.9902448654174805,0.3160366714000702,0.9380733966827393,13,1,1
0.0233664121478796,0.9913138747215271,0.25811704993247986,0.9461008906364441,14,1,1
0.022169390693306923,0.9914029836654663,0.3001656234264374,0.9392201900482178,15,1,1
0.020199470221996307,0.9925611615180969,0.3145288825035095,0.9392201900482178,16,1,1
0.018251119181513786,0.9933778047561646,0.32569849491119385,0.9323394298553467,17,1,1
0.01899057999253273,0.9929620623588562,0.3238183259963989,0.9403669834136963,18,1,1
0.01627868041396141,0.9937192797660828,0.30613917112350464,0.9426605701446533,19,1,1
0.015020950697362423,0.9944616556167603,0.36209505796432495,0.9392201900482178,20,1,1
0.014427978545427322,0.9944913983345032,0.2898419499397278,0.9438073635101318,21,1,1
0.01269870437681675,0.9953228831291199,0.35472050309181213,0.9403669834136963,22,1,1
0.01324338186532259,0.9948625564575195,0.3174966275691986,0.9426605701446533,23,1,1
0.012787729501724243,0.9951744079589844,0.3666391372680664,0.9403669834136963,24,1,1
0.011602253653109074,0.9955307245254517,0.3509579002857208,0.9426605701446533,25,1,1
0.0126737579703331,0.9952932000160217,0.2845216691493988,0.9461008906364441,26,1,1
0.010044516064226627,0.9964364767074585,0.3935675621032715,0.9415137767791748,27,1,1
0.00990278646349907,0.9962731599807739,0.4178141951560974,0.9288991093635559,28,1,1
0.009940693154931068,0.9964513182640076,0.35878872871398926,0.9277523159980774,29,1,1
0.0099265081807971,0.996584951877594,0.34016257524490356,0.9449541568756104,30,1,1
0.009502842091023922,0.9964364767074585,0.35089606046676636,0.9346330165863037,31,1,1
0.008036792278289795,0.996941328048706,0.3823549151420593,0.9415137767791748,32,1,1
0.008543573319911957,0.9969115853309631,0.34723976254463196,0.9369266033172607,33,1,1
0.00760563975200057,0.997223436832428,0.3790909945964813,0.9323394298553467,34,1,1
0.007111989427357912,0.9974758625030518,0.4395270049571991,0.9392201900482178,35,1,1
0.008231565356254578,0.9972531199455261,0.402314692735672,0.9346330165863037,36,1,1
0.007142385467886925,0.9974758625030518,0.4059135615825653,0.9403669834136963,37,1,1
0.007189165335148573,0.997535228729248,0.38516101241111755,0.9403669834136963,38,1,1
0.0067771379835903645,0.997535228729248,0.3508225679397583,0.9357798099517822,39,1,1
0.006622791290283203,0.9977876543998718,0.36393409967422485,0.9357798099517822,40,1,1
0.00617164047434926,0.9978916049003601,0.4153476357460022,0.9369266033172607,41,1,1
0.005549232475459576,0.9979064464569092,0.43940332531929016,0.9254587292671204,42,1,1
0.004947772715240717,0.9982479214668274,0.4619034230709076,0.9300458431243896,43,1,1
0.004675012547522783,0.9983370304107666,0.5074388980865479,0.9323394298553467,44,1,1
0.005729623604565859,0.998173713684082,0.4288483262062073,0.9334862232208252,45,1,1
0.0044187926687300205,0.9984855055809021,0.43547987937927246,0.9403669834136963,46,1,1
0.004598723258823156,0.9984409809112549,0.4138840436935425,0.9334862232208252,47,1,1
0.005056846421211958,0.9986191391944885,0.34252965450286865,0.9380733966827393,48,1,1
0.003678189357742667,0.9989309310913086,0.4080001711845398,0.9426605701446533,49,1,1
0.003907292615622282,0.9987972974777222,0.4219523072242737,0.9415137767791748,50,1,1
0.0045105270110070705,0.9987230896949768,0.43355080485343933,0.9288991093635559,51,1,1
0.003675597021356225,0.9988864064216614,0.418666809797287,0.9357798099517822,52,1,1
0.003381922375410795,0.9988269805908203,0.38948407769203186,0.9334862232208252,53,1,1
0.0031617379281669855,0.9990794062614441,0.49901261925697327,0.9266055226325989,54,1,1
0.0034279196988791227,0.9989457726478577,0.4912880063056946,0.9208715558052063,55,1,1
0.002895849058404565,0.9990942478179932,0.4177152216434479,0.9323394298553467,56,1,1
0.0034911232069134712,0.9989160895347595,0.4534357786178589,0.9357798099517822,57,1,1
0.0037757621612399817,0.9988269805908203,0.3742077946662903,0.9357798099517822,58,1,1
0.003021834185346961,0.9991833567619324,0.41121992468833923,0.9403669834136963,59,1,1
0.002976836869493127,0.9991833567619324,0.45906686782836914,0.9346330165863037,60,1,1
0.0029732012189924717,0.9990200400352478,0.4555107355117798,0.9346330165863037,61,1,1
0.0031937710009515285,0.9992427229881287,0.4082871079444885,0.9415137767791748,62,1,1
0.002459432929754257,0.9990794062614441,0.3934011459350586,0.9403669834136963,63,1,1
0.002669291337952018,0.9991090893745422,0.4030899405479431,0.9392201900482178,64,1,1
0.0022793321404606104,0.9992576241493225,0.4477774500846863,0.9415137767791748,65,1,1
0.002370946342125535,0.9991981983184814,0.4643014967441559,0.9311926364898682,66,1,1
0.0024136363063007593,0.9992576241493225,0.48130500316619873,0.9334862232208252,67,1,1
0.002315833931788802,0.9993763566017151,0.5098491311073303,0.9380733966827393,68,1,1
0.0019564281683415174,0.9993318319320679,0.4433334171772003,0.9369266033172607,69,1,1
0.0017188290366902947,0.9994951486587524,0.42548292875289917,0.9380733966827393,70,1,1
0.0023386962711811066,0.9992576241493225,0.4359865188598633,0.9392201900482178,71,1,1
0.0023618671111762524,0.9994506239891052,0.44339412450790405,0.9369266033172607,72,1,1
0.0022737360559403896,0.9992724657058716,0.47087666392326355,0.9346330165863037,73,1,1
0.002355549717321992,0.9993912577629089,0.43905043601989746,0.9369266033172607,74,1,1
0.0013632564805448055,0.9994506239891052,0.493230938911438,0.9357798099517822,75,1,1
0.002126636914908886,0.9992873072624207,0.44138309359550476,0.9369266033172607,76,1,1
0.0017669525695964694,0.9994951486587524,0.49512964487075806,0.9346330165863037,77,1,1
0.0012495974078774452,0.9995248913764954,0.4987322986125946,0.9380733966827393,78,1,1
0.001596745103597641,0.9995694160461426,0.47075560688972473,0.9334862232208252,79,1,1
0.0015356802614405751,0.9994654655456543,0.4573735296726227,0.9311926364898682,80,1,1
0.002237441251054406,0.9993169903755188,0.4068317115306854,0.9380733966827393,81,1,1
0.0011826771078631282,0.9995990991592407,0.47537681460380554,0.9392201900482178,82,1,1
0.001717436476610601,0.9995099902153015,0.4557381272315979,0.9380733966827393,83,1,1
0.0018057123525068164,0.9995545744895935,0.436737060546875,0.9346330165863037,84,1,1
0.001505459425970912,0.9995099902153015,0.40716779232025146,0.9438073635101318,85,1,1
0.0012333706254139543,0.9996436238288879,0.4039032757282257,0.9449541568756104,86,1,1
0.0013564401306211948,0.9995545744895935,0.4185953438282013,0.9438073635101318,87,1,1
0.000855115067679435,0.9996585249900818,0.4643607437610626,0.9415137767791748,88,1,1
0.001624778495170176,0.9994654655456543,0.4194849729537964,0.9415137767791748,89,1,1
0.001231313799507916,0.9996733665466309,0.4819466471672058,0.9346330165863037,90,1,1
0.0011328605469316244,0.9995990991592407,0.4574308395385742,0.9323394298553467,91,1,1
0.0009334723581559956,0.9996733665466309,0.5202473402023315,0.9369266033172607,92,1,1
0.0009275669581256807,0.9996733665466309,0.4735089838504791,0.9380733966827393,93,1,1
0.0010873059509322047,0.9995545744895935,0.48540011048316956,0.9357798099517822,94,1,1
